,Video_ID,Title,Published_Date,View_count,Like_count,Comment_count,Duration,Defintion,Caption,Month,Year,Weekday,LikeRatio,Videos_with_Mill,url
378,3LqtO491Wzg,iPhone 8 DROP TEST! -- Don&#39;t drop your new iPhone... ever.,2017-11-01,923984,23527,2672,PT9M15S,hd,true,11,2017,Wednesday,2.55,0,https://www.youtube.com/watch?v=3LqtO491Wzg
379,Zq7nyzldgr4,Pixel 2 Teardown! - Its actually kinda cool...,2017-10-23,1886905,33504,1857,PT7M4S,hd,true,10,2017,Monday,1.78,1,https://www.youtube.com/watch?v=Zq7nyzldgr4
380,BVKnt7H4zVc,Pixel 2 Durability Test! - Scratch and BEND tested...,2017-10-20,2278742,44099,5912,PT7M53S,hd,true,10,2017,Friday,1.94,1,https://www.youtube.com/watch?v=BVKnt7H4zVc
381,_FYJixOPqKc,"LG V30 Durability Test! - Scratch, BURN, and BEND tested!",2017-10-18,1017812,23079,1783,PT5M37S,hd,true,10,2017,Wednesday,2.27,1,https://www.youtube.com/watch?v=_FYJixOPqKc
382,hvZIayO0bdE,What Car Do I Drive?! -- AskJerryRig #3,2017-10-13,606418,23846,2722,PT10M12S,hd,true,10,2017,Friday,3.93,0,https://www.youtube.com/watch?v=hvZIayO0bdE
383,RxJOLW30AwY,Google Pixel Back Camera Lens Replacement - CLEAR  Back Camera Mod!,2017-10-09,484601,12418,1081,PT4M6S,hd,true,10,2017,Monday,2.56,0,https://www.youtube.com/watch?v=RxJOLW30AwY
384,Me76mxespME,"Note 8 Teardown - Screen Replacement, Battery swap",2017-10-06,809564,15144,1052,PT6M21S,hd,true,10,2017,Friday,1.87,0,https://www.youtube.com/watch?v=Me76mxespME
385,UpxN9IYPQJc,"Nokia 8 Durability Test - Scratch, BURN and Bend Tested!",2017-10-04,1418860,26272,2038,PT5M1S,hd,true,10,2017,Wednesday,1.85,1,https://www.youtube.com/watch?v=UpxN9IYPQJc
386,L3TeP1G5lO0,Nintendo Switch CLEAR EDITION! - DIY Transparent Switch,2017-10-02,2698312,56906,4568,PT12M57S,hd,true,10,2017,Monday,2.11,1,https://www.youtube.com/watch?v=L3TeP1G5lO0
387,5y8CeU-W-Fw,Super NES Classic Edition! - Teardown - Unboxing - Repair Video,2017-09-30,545138,13964,2225,PT5M38S,hd,true,9,2017,Saturday,2.56,0,https://www.youtube.com/watch?v=5y8CeU-W-Fw
