,Video_ID,Title,Published_Date,View_count,Like_count,Comment_count,Duration,Defintion,Caption,Month,Year,Weekday,LikeRatio,Videos_with_Mill,url
221,_AWEyZTk2kQ,Pryces - Darling,2018-01-14,7453,110,7,PT2M52S,hd,false,1,2018,Sunday,1.48,0,https://www.youtube.com/watch?v=_AWEyZTk2kQ
222,MueaCMjc2Go,Jeff Kaale (X I X X) - ?,2018-01-13,8590,69,7,PT1M24S,hd,false,1,2018,Saturday,0.8,0,https://www.youtube.com/watch?v=MueaCMjc2Go
223,K9NkLxY1Z6s,Vic Grimes - Robberies,2018-01-11,20900,297,12,PT3M22S,hd,false,1,2018,Thursday,1.42,0,https://www.youtube.com/watch?v=K9NkLxY1Z6s
224,Yr6fPqUcdCg,ES.CE - Peace In Jazz,2018-01-10,8771,111,6,PT4M34S,hd,false,1,2018,Wednesday,1.27,0,https://www.youtube.com/watch?v=Yr6fPqUcdCg
225,XLcprndmV2A,Brock Berrigan - September 22nd,2018-01-08,10228,147,10,PT2M46S,hd,false,1,2018,Monday,1.44,0,https://www.youtube.com/watch?v=XLcprndmV2A
226,k1XNgOCkLW8,Brock Berrigan - Do It Again,2018-01-07,6529,98,8,PT2M56S,hd,false,1,2018,Sunday,1.5,0,https://www.youtube.com/watch?v=k1XNgOCkLW8
227,XnXkC1jerXU,Philip E Morris - King Of The Roads,2018-01-06,27310,500,18,PT1M43S,hd,false,1,2018,Saturday,1.83,0,https://www.youtube.com/watch?v=XnXkC1jerXU
228,-UMXh_emdwo,GHOST NOTES - Future Technics,2018-01-05,11156,275,13,PT3M15S,hd,false,1,2018,Friday,2.47,0,https://www.youtube.com/watch?v=-UMXh_emdwo
229,8_nakN3jOFw,BKEEFE - Sad Love,2018-01-03,18129,280,12,PT2M24S,hd,false,1,2018,Wednesday,1.54,0,https://www.youtube.com/watch?v=8_nakN3jOFw
230,zgXx5KggkAg,Acktron - Granada,2018-01-01,16837,181,11,PT2M33S,hd,false,1,2018,Monday,1.08,0,https://www.youtube.com/watch?v=zgXx5KggkAg
231,4QJ6mE1zTp0,GHOST NOTES - Good Meal,2017-12-28,43761,669,16,PT3M10S,hd,false,12,2017,Thursday,1.53,0,https://www.youtube.com/watch?v=4QJ6mE1zTp0
