,Video_ID,Title,Published_Date,View_count,Like_count,Comment_count,Duration,Defintion,Caption,Month,Year,Weekday,LikeRatio,Videos_with_Mill,url
109,NjGafEHu9Hw,Red Dead Redemption 2 - John Wick Marston Brutal Combat [Cinematic Style],2019-06-02,172110,5510,566,PT4M45S,hd,false,6,2019,Sunday,3.2,0,https://www.youtube.com/watch?v=NjGafEHu9Hw
110,qtK0CvQI1Bg,How To Dress Like ERRON BLACK - Red Dead Redemption 2 Outfit Guide,2019-05-28,209226,4191,305,PT5M11S,hd,false,5,2019,Tuesday,2.0,0,https://www.youtube.com/watch?v=qtK0CvQI1Bg
111,YrkizpYWW60,How To Dress Like John Marston - Red Dead Redemption 2 | Red Dead Online Outfit,2019-05-21,76958,1464,239,PT2M41S,hd,false,5,2019,Tuesday,1.9,0,https://www.youtube.com/watch?v=YrkizpYWW60
112,FYf_SLsRr24,Legendary Gunslinger Angel Eyes [Lee Van Cleef Outfit] - Red Dead Redemption 2,2019-05-21,41095,1084,131,PT2M41S,hd,false,5,2019,Tuesday,2.64,0,https://www.youtube.com/watch?v=FYf_SLsRr24
113,b2veppe3cpU,"Red Dead Redemption 2: Legendary Western Gunslinger (For a Few Dollars More, Sergio Leone Tribute)",2019-05-17,150869,5556,631,PT5M33S,hd,false,5,2019,Friday,3.68,0,https://www.youtube.com/watch?v=b2veppe3cpU
114,HUdpPybDUls,How To Dress Like DJANGO &amp; CLINT EASTWOOD - Red Dead Redemption 2 Outfits,2019-05-12,65156,1430,124,PT5M43S,hd,false,5,2019,Sunday,2.19,0,https://www.youtube.com/watch?v=HUdpPybDUls
115,ZwwxiK06o9c,Red Dead Redemption 2 - Punishing The Skinners Gang [Cinematic Style],2019-05-10,141118,5214,494,PT4M34S,hd,true,5,2019,Friday,3.69,0,https://www.youtube.com/watch?v=ZwwxiK06o9c
116,nFEpW0z6P9E,Red Dead Redemption 2 - Brutal Combat &amp; Classic Gunslinger Scenes [Cinematic Style],2019-04-23,310228,11811,1067,PT5M46S,hd,false,4,2019,Tuesday,3.81,0,https://www.youtube.com/watch?v=nFEpW0z6P9E
117,gBXc2t1yFcg,Red Dead Redemption 2 - American Venom [DEFINITIVE VERSION],2019-04-01,336296,12159,928,PT15M12S,hd,true,4,2019,Monday,3.62,0,https://www.youtube.com/watch?v=gBXc2t1yFcg
118,hUCRFYxkUMk,Red Dead Redemption 2 - Final Heist [DEFINITIVE VERSION],2019-03-22,140316,4993,713,PT31M16S,hd,true,3,2019,Friday,3.56,0,https://www.youtube.com/watch?v=hUCRFYxkUMk
119,Kcq-w0n8abY,Micah Saves Arthur Morgan - Red Dead Redemption 2 [Cinematic Style],2019-03-12,99731,3404,498,PT7M32S,hd,true,3,2019,Tuesday,3.41,0,https://www.youtube.com/watch?v=Kcq-w0n8abY
120,X8KqdlD7bgw,Red Dead Redemption 2 - Jesse James Outfit Robberies [Cinematic Style],2019-03-08,56417,1901,253,PT7M50S,hd,true,3,2019,Friday,3.37,0,https://www.youtube.com/watch?v=X8KqdlD7bgw
121,eesqf1BNZfw,DJANGO UNCHAINED - Red Dead Redemption 2 Tarantino Style [Candyland Braithwaite Mission],2019-02-15,758729,21548,1593,PT11M15S,hd,false,2,2019,Friday,2.84,0,https://www.youtube.com/watch?v=eesqf1BNZfw
122,06jYY7vADmA,How To RESCUE Sean Macquire - Red Dead Redemption 2 [Tarantino Style],2019-02-08,48529,1482,210,PT7M11S,hd,true,2,2019,Friday,3.05,0,https://www.youtube.com/watch?v=06jYY7vADmA
123,Ha1Mj1bGEec,Killing ALL Lemoyne Raiders - Red Dead Redemption 2 TARANTINO STYLE,2019-02-04,65688,2505,324,PT5M11S,hd,true,2,2019,Monday,3.81,0,https://www.youtube.com/watch?v=Ha1Mj1bGEec
124,8Hmz2GQSG6s,Hunting FLACO HERNANDEZ - Red Dead Redemption 2 [Cinematic Style],2019-01-10,139874,6220,651,PT8M4S,hd,true,1,2019,Thursday,4.45,0,https://www.youtube.com/watch?v=8Hmz2GQSG6s
125,OD1khdjQeFQ,Red Dead Redemption 2 - Arthur Retrieves His Stolen Shotgun [Tarantino Style],2018-12-27,86711,2603,413,PT4M39S,hd,true,12,2018,Thursday,3.0,0,https://www.youtube.com/watch?v=OD1khdjQeFQ
126,eFv_7yf8DH4,Red Dead Redemption 2 - Brutal Combat &amp; Tarantino Style Gameplay,2018-12-22,504200,10927,1102,PT4M56S,hd,false,12,2018,Saturday,2.17,0,https://www.youtube.com/watch?v=eFv_7yf8DH4
127,icygPvgYOL0,Red Dead Redemption 2 - Retrieving The HIDDEN Schofield Revolver [Tarantino Style],2018-11-01,238874,5976,640,PT5M9S,hd,true,11,2018,Thursday,2.5,0,https://www.youtube.com/watch?v=icygPvgYOL0
